playerID,inducted,weight,height,bats,throws,Sum of W,Sum of L,Sum of G,Average of ERA,Sum of GS,Sum of CG,Sum of SHO,Sum of SV,Sum of IPouts,Sum of ER,Sum of H,Sum of HR,Sum of BB,Sum of SO,Sum of BAOpp,Sum of IBB,Sum of WP,Sum of HBP,Sum of BK,Sum of BFP,Sum of GF,Sum of R,Sum of SH,Sum of SF,Sum of GIDP,GS_per_year,CG_per_year,SHO_per_year,SV_per_year,IPouts_per_year,ER_per_year,H_per_year,HR_per_year,BB_per_year,SO_per_year,BAOpp_per_year,IBB_per_year,WP_per_year,HBP_per_year,BK_per_year,BFP_per_year,GF_per_year,R_per_year,SH_per_year,SF_per_year,GIDP_per_year
majewga01,N,200.0,74.0,R,R,9,13,231,8.002857143,0,0,0,2,727,128,296,19,90,143,2.42,11.0,8.0,18.0,0,1105.0,65.0,143,9.0,12.0,,0.0,0.0,0.0,0.3333333333333333,121.16666666666667,21.333333333333332,49.333333333333336,3.1666666666666665,15.0,23.833333333333332,0.4033333333333333,1.8333333333333333,1.3333333333333333,3.0,0.0,184.16666666666666,10.833333333333334,23.833333333333332,1.5,2.0,
marsosa01,N,225.0,78.0,R,R,0,0,1,0.0,0,0,0,0,4,0,2,0,0,0,0.333,0.0,0.0,0.0,0,6.0,1.0,0,0.0,0.0,,,,,,inf,,inf,,,,inf,,,,,inf,inf,,,,
martian01,N,180.0,74.0,R,R,2,1,11,8.44,0,0,0,0,32,10,13,2,6,5,0.289,0.0,0.0,1.0,0,52.0,7.0,10,0.0,0.0,,,,,,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,inf,,,
mccarda01,N,210.0,77.0,R,L,0,0,3,2.45,0,0,0,0,11,1,2,0,1,4,0.154,0.0,1.0,0.0,0,14.0,2.0,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.3333333333333333,0.012833333333333334,0.0,0.08333333333333333,0.0,0.0,1.1666666666666667,0.16666666666666666,0.08333333333333333,0.0,0.0,
mcconsa02,N,210.0,73.0,L,L,1,0,10,3.86,0,0,0,0,28,4,11,0,4,4,0.289,1.0,0.0,1.0,0,44.0,1.0,4,1.0,0.0,,,,,,inf,inf,inf,,inf,inf,inf,inf,,inf,,inf,inf,inf,inf,,
mckayco01,N,212.0,72.0,L,R,0,0,1,0.0,0,0,0,0,6,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,0.0,0.0,0.0,
mcleama01,N,220.0,77.0,R,R,2,0,12,8.33,2,0,0,0,87,17,33,7,10,17,0.977,1.0,1.0,0.0,0,127.0,3.0,19,1.0,2.0,,0.6666666666666666,0.0,0.0,0.0,29.0,5.666666666666667,11.0,2.3333333333333335,3.3333333333333335,5.666666666666667,0.32566666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,42.333333333333336,1.0,6.333333333333333,0.3333333333333333,0.6666666666666666,
meyerda02,N,225.0,74.0,R,L,3,9,103,5.806,7,0,0,2,341,69,119,16,57,92,1.469,3.0,5.0,3.0,0,516.0,19.0,81,5.0,5.0,,1.1666666666666667,0.0,0.0,0.3333333333333333,56.833333333333336,11.5,19.833333333333332,2.6666666666666665,9.5,15.333333333333334,0.24483333333333335,0.5,0.8333333333333334,0.5,0.0,86.0,3.1666666666666665,13.5,0.8333333333333334,0.8333333333333334,
munozar01,N,185.0,69.0,L,L,0,1,24,8.4,1,0,0,0,59,20,26,6,19,14,0.612,2.0,2.0,3.0,0,107.0,3.0,20,2.0,2.0,,0.3333333333333333,0.0,0.0,0.0,19.666666666666668,6.666666666666667,8.666666666666666,2.0,6.333333333333333,4.666666666666667,0.204,0.6666666666666666,0.6666666666666666,1.0,0.0,35.666666666666664,1.0,6.666666666666667,0.6666666666666666,0.6666666666666666,
nageocl01,N,200.0,75.0,R,R,1,6,16,13.70333333,5,0,0,0,125,36,56,4,30,26,1.077,2.0,3.0,5.0,0,211.0,4.0,37,4.0,2.0,,2.5,0.0,0.0,0.0,62.5,18.0,28.0,2.0,15.0,13.0,0.5385,1.0,1.5,2.5,0.0,105.5,2.0,18.5,2.0,1.0,
narrosa02,N,200.0,79.0,L,L,0,0,1,13.5,1,0,0,0,8,4,5,3,4,1,0.385,0.0,1.0,0.0,0,17.0,0.0,4,0.0,0.0,,inf,,,,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,,,
novoaro01,N,200.0,77.0,R,R,7,7,131,4.753333333,0,0,0,0,425,71,149,23,63,115,0.835,11.0,9.0,8.0,1,635.0,23.0,84,5.0,6.0,,0.0,0.0,0.0,0.0,212.5,35.5,74.5,11.5,31.5,57.5,0.4175,5.5,4.5,4.0,0.5,317.5,11.5,42.0,2.5,3.0,
nunezab01,N,200.0,71.0,B,R,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,
nunezfr01,N,175.0,72.0,R,R,1,3,13,8.355,0,0,0,0,47,13,16,1,11,16,0.546,0.0,2.0,3.0,0,76.0,0.0,14,1.0,2.0,,0.0,0.0,0.0,0.0,47.0,13.0,16.0,1.0,11.0,16.0,0.546,0.0,2.0,3.0,0.0,76.0,0.0,14.0,1.0,2.0,
otsukak01,N,200.0,72.0,R,R,13,15,236,2.49,0,0,0,39,696,63,190,12,80,217,0.892,15.0,4.0,2.0,0,951.0,96.0,71,10.0,3.0,,0.0,0.0,0.0,13.0,232.0,21.0,63.333333333333336,4.0,26.666666666666668,72.33333333333333,0.29733333333333334,5.0,1.3333333333333333,0.6666666666666666,0.0,317.0,32.0,23.666666666666668,3.3333333333333335,1.0,
padilju01,N,210.0,72.0,R,R,4,1,42,5.376666667,0,0,0,1,186,28,63,7,25,34,0.887,2.0,0.0,3.0,0,273.0,8.0,29,2.0,0.0,,0.0,0.0,0.0,1.0,186.0,28.0,63.0,7.0,25.0,34.0,0.887,2.0,0.0,3.0,0.0,273.0,8.0,29.0,2.0,0.0,
peterad02,N,220.0,75.0,R,R,0,0,3,16.88,0,0,0,0,8,5,7,1,3,2,0.467,0.0,0.0,0.0,0,18.0,1.0,5,0.0,0.0,,,,,,inf,inf,inf,inf,inf,inf,inf,,,,,inf,inf,inf,,,
proctsc01,N,195.0,73.0,R,R,18,16,307,5.554444444,1,0,0,1,1029,182,337,58,167,291,2.374,21.0,22.0,11.0,3,1534.0,76.0,200,13.0,20.0,,0.14285714285714285,0.0,0.0,0.14285714285714285,147.0,26.0,48.142857142857146,8.285714285714286,23.857142857142858,41.57142857142857,0.33914285714285713,3.0,3.142857142857143,1.5714285714285714,0.42857142857142855,219.14285714285714,10.857142857142858,28.571428571428573,1.8571428571428572,2.857142857142857,
rakeraa01,N,205.0,75.0,R,R,1,0,14,2.48,0,0,0,0,57,7,17,3,4,14,0.748,0.0,0.0,0.0,0,78.0,3.0,7,0.0,2.0,,0.0,0.0,0.0,0.0,19.0,2.3333333333333335,5.666666666666667,1.0,1.3333333333333333,4.666666666666667,0.24933333333333332,0.0,0.0,0.0,0.0,26.0,1.0,2.3333333333333335,0.0,0.6666666666666666,
ramirel01,N,180.0,72.0,B,R,4,15,39,11.344,26,0,0,0,481,114,201,28,54,96,1.733,5.0,4.0,12.0,3,734.0,7.0,123,8.0,4.0,,6.5,0.0,0.0,0.0,120.25,28.5,50.25,7.0,13.5,24.0,0.43325,1.25,1.0,3.0,0.75,183.5,1.75,30.75,2.0,1.0,
regilni01,N,205.0,74.0,R,R,1,6,24,5.315,4,0,0,0,111,22,42,5,22,26,0.575,2.0,1.0,3.0,0,174.0,6.0,26,1.0,2.0,,4.0,0.0,0.0,0.0,111.0,22.0,42.0,5.0,22.0,26.0,0.575,2.0,1.0,3.0,0.0,174.0,6.0,26.0,1.0,2.0,
robbija01,N,190.0,77.0,R,R,0,0,2,5.4,0,0,0,0,5,1,3,1,0,0,0.375,0.0,0.0,0.0,0,8.0,0.0,1,0.0,0.0,,,,,,inf,inf,inf,inf,,,inf,,,,,inf,,inf,,,
rodried03,N,194.0,73.0,R,R,2,1,38,5.99,0,0,0,0,175,35,53,10,40,48,0.514,5.0,3.0,5.0,1,265.0,16.0,37,1.0,3.0,,0.0,0.0,0.0,0.0,87.5,17.5,26.5,5.0,20.0,24.0,0.257,2.5,1.5,2.5,0.5,132.5,8.0,18.5,0.5,1.5,
saenzch01,N,200.0,75.0,R,R,1,0,1,0.0,1,0,0,0,18,0,2,0,3,7,0.1,0.0,0.0,1.0,0,24.0,0.0,0,0.0,0.0,,inf,,,,inf,,inf,,inf,inf,inf,,,inf,,inf,,,,,
seibeph01,N,195.0,73.0,L,L,0,0,2,0.0,0,0,0,0,11,0,0,0,5,1,0.0,0.0,0.0,1.0,0,18.0,0.0,0,0.0,0.0,,,,,,inf,,,,inf,inf,,,,inf,,inf,,,,,
serraji01,N,170.0,70.0,R,R,1,2,10,4.68,5,0,0,0,98,17,35,5,12,25,0.28,0.0,2.0,1.0,0,141.0,2.0,17,0.0,3.0,,inf,,,,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,inf,,inf,
sherrge01,N,225.0,72.0,L,L,19,17,442,6.012,0,0,0,56,973,136,280,29,154,320,2.715,23.0,9.0,8.0,2,1397.0,138.0,140,18.0,15.0,,0.0,0.0,0.0,7.0,121.625,17.0,35.0,3.625,19.25,40.0,0.339375,2.875,1.125,1.0,0.25,174.625,17.25,17.5,2.25,1.875,
simpsal01,N,180.0,76.0,R,R,2,2,45,20.6775,0,0,0,0,147,33,51,5,32,57,1.286,0.0,6.0,5.0,0,233.0,12.0,38,3.0,6.0,,0.0,0.0,0.0,0.0,73.5,16.5,25.5,2.5,16.0,28.5,0.643,0.0,3.0,2.5,0.0,116.5,6.0,19.0,1.5,3.0,
snarery01,N,190.0,72.0,L,L,0,0,1,10.8,0,0,0,0,10,4,5,3,2,0,0.333,0.0,0.0,0.0,0,17.0,0.0,5,0.0,0.0,,,,,,inf,inf,inf,inf,inf,,inf,,,,,inf,,inf,,,
snellia01,N,200.0,71.0,R,R,38,53,152,5.31625,136,2,0,0,2411,429,873,100,372,639,2.244,14.0,41.0,16.0,1,3582.0,3.0,458,39.0,24.0,,22.666666666666668,0.3333333333333333,0.0,0.0,401.8333333333333,71.5,145.5,16.666666666666668,62.0,106.5,0.37400000000000005,2.3333333333333335,6.833333333333333,2.6666666666666665,0.16666666666666666,597.0,0.5,76.33333333333333,6.5,4.0,
szumija01,N,220.0,77.0,R,R,0,0,7,7.2,0,0,0,0,30,8,12,3,11,5,0.286,2.0,0.0,2.0,0,57.0,2.0,9,2.0,0.0,,,,,,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,inf,inf,inf,inf,,
tadanka01,N,180.0,72.0,R,R,1,1,15,3.45,4,0,0,0,163,27,59,6,18,40,0.522,0.0,2.0,3.0,0,241.0,2.0,31,2.0,0.0,,4.0,0.0,0.0,0.0,163.0,27.0,59.0,6.0,18.0,40.0,0.522,0.0,2.0,3.0,0.0,241.0,2.0,31.0,2.0,0.0,
takatsh01,N,180.0,72.0,R,R,8,6,99,3.543333333,0,0,0,27,296,37,81,17,40,88,0.766,5.0,2.0,2.0,0,413.0,69.0,38,4.0,1.0,,0.0,0.0,0.0,27.0,296.0,37.0,81.0,17.0,40.0,88.0,0.766,5.0,2.0,2.0,0.0,413.0,69.0,38.0,4.0,1.0,
urdanli01,N,220.0,73.0,R,R,0,0,3,9.0,0,0,0,0,3,7,7,1,1,0,1.4,0.0,0.0,0.0,0,11.0,0.0,7,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.3333333333333335,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.4666666666666666,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,2.3333333333333335,0.0,0.0,
valdeme01,N,235.0,75.0,R,R,3,1,74,12.166,1,0,0,0,218,45,84,9,42,59,1.656,4.0,7.0,2.0,1,336.0,25.0,49,2.0,1.0,,0.14285714285714285,0.0,0.0,0.0,31.142857142857142,6.428571428571429,12.0,1.2857142857142858,6.0,8.428571428571429,0.23657142857142857,0.5714285714285714,1.0,0.2857142857142857,0.14285714285714285,48.0,3.5714285714285716,7.0,0.2857142857142857,0.14285714285714285,
vanbejo01,N,215.0,76.0,R,R,2,13,26,9.18,19,0,0,0,270,92,125,14,68,65,1.001,2.0,2.0,10.0,1,463.0,3.0,100,6.0,4.0,,4.75,0.0,0.0,0.0,67.5,23.0,31.25,3.5,17.0,16.25,0.25025,0.5,0.5,2.5,0.25,115.75,0.75,25.0,1.5,1.0,
vasqujo01,N,215.0,73.0,R,R,1,0,9,5.55,0,0,0,0,37,6,15,3,6,13,0.564,0.0,2.0,1.0,1,59.0,3.0,8,0.0,0.0,,0.0,0.0,0.0,0.0,37.0,6.0,15.0,3.0,6.0,13.0,0.564,0.0,2.0,1.0,1.0,59.0,3.0,8.0,0.0,0.0,
villaed01,N,170.0,74.0,R,R,0,1,1,13.5,1,0,0,0,10,5,6,1,4,0,0.375,0.0,1.0,0.0,0,20.0,0.0,5,0.0,0.0,,inf,,,,inf,inf,inf,inf,inf,,inf,,inf,,,inf,,inf,,,
watkist01,N,190.0,76.0,R,R,0,0,11,6.28,0,0,0,0,43,10,17,3,4,7,0.293,0.0,0.0,2.0,0,65.0,7.0,10,1.0,0.0,,,,,,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,inf,inf,,
webbjo01,N,220.0,75.0,R,R,0,1,5,12.5,1,0,0,0,39,15,18,3,11,11,0.657,0.0,1.0,2.0,0,68.0,1.0,15,0.0,0.0,,1.0,0.0,0.0,0.0,39.0,15.0,18.0,3.0,11.0,11.0,0.657,0.0,1.0,2.0,0.0,68.0,1.0,15.0,0.0,0.0,
willira01,N,200.0,75.0,L,L,3,4,97,6.74,0,0,0,0,246,53,96,9,57,75,1.682,13.0,1.0,7.0,0,399.0,16.0,56,2.0,4.0,,0.0,0.0,0.0,0.0,35.142857142857146,7.571428571428571,13.714285714285714,1.2857142857142858,8.142857142857142,10.714285714285714,0.24028571428571427,1.8571428571428572,0.14285714285714285,1.0,0.0,57.0,2.2857142857142856,8.0,0.2857142857142857,0.5714285714285714,
wuertmi01,N,225.0,74.0,R,R,21,11,426,3.9425,0,0,0,11,1243,171,349,44,198,444,1.872,28.0,30.0,2.0,1,1756.0,89.0,188,23.0,11.0,,0.0,0.0,0.0,1.5714285714285714,177.57142857142858,24.428571428571427,49.857142857142854,6.285714285714286,28.285714285714285,63.42857142857143,0.26742857142857146,4.0,4.285714285714286,0.2857142857142857,0.14285714285714285,250.85714285714286,12.714285714285714,26.857142857142858,3.2857142857142856,1.5714285714285714,
yatesty01,N,220.0,76.0,R,R,12,17,239,5.532,7,0,0,4,744,141,253,26,135,222,1.355,24.0,9.0,9.0,1,1126.0,45.0,154,14.0,5.0,,1.4,0.0,0.0,0.8,148.8,28.2,50.6,5.2,27.0,44.4,0.271,4.8,1.8,1.8,0.2,225.2,9.0,30.8,2.8,1.0,
accarje01,N,195.0,72.0,R,R,10,20,262,5.349,0,0,0,38,854,136,288,24,111,205,3.004,16.0,10.0,9.0,2,1222.0,115.0,143,5.0,13.0,,0.0,0.0,0.0,5.428571428571429,122.0,19.428571428571427,41.142857142857146,3.4285714285714284,15.857142857142858,29.285714285714285,0.42914285714285716,2.2857142857142856,1.4285714285714286,1.2857142857142858,0.2857142857142857,174.57142857142858,16.428571428571427,20.428571428571427,0.7142857142857143,1.8571428571428572,
astacez01,N,200.0,75.0,R,R,5,6,28,8.395,14,0,0,0,260,58,107,25,31,72,0.593,5.0,4.0,1.0,1,396.0,7.0,63,2.0,6.0,,14.0,0.0,0.0,0.0,260.0,58.0,107.0,25.0,31.0,72.0,0.593,5.0,4.0,1.0,1.0,396.0,7.0,63.0,2.0,6.0,
baylijo01,N,200.0,73.0,R,R,5,4,61,5.763333333,0,0,0,0,192,48,71,11,33,54,0.731,4.0,3.0,5.0,0,296.0,23.0,49,2.0,2.0,,0.0,0.0,0.0,0.0,96.0,24.0,35.5,5.5,16.5,27.0,0.3655,2.0,1.5,2.5,0.0,148.0,11.5,24.5,1.0,1.0,
bazaryo01,N,230.0,74.0,R,R,3,4,25,13.94,8,0,0,0,181,46,68,4,34,37,1.514,1.0,2.0,4.0,1,282.0,12.0,51,4.0,4.0,,2.0,0.0,0.0,0.0,45.25,11.5,17.0,1.0,8.5,9.25,0.3785,0.25,0.5,1.0,0.25,70.5,3.0,12.75,1.0,1.0,
beanco01,N,255.0,78.0,R,R,0,1,6,8.5,0,0,0,0,21,7,8,0,9,5,0.833,0.0,0.0,1.0,0,38.0,2.0,7,0.0,1.0,,0.0,0.0,0.0,0.0,10.5,3.5,4.0,0.0,4.5,2.5,0.4165,0.0,0.0,0.5,0.0,19.0,1.0,3.5,0.0,0.5,
bergmja01,N,220.0,75.0,R,R,12,24,155,6.483333333,50,1,0,0,1169,218,400,65,153,299,1.6,17.0,12.0,14.0,0,1706.0,18.0,240,27.0,14.0,,10.0,0.2,0.0,0.0,233.8,43.6,80.0,13.0,30.6,59.8,0.32,3.4,2.4,2.8,0.0,341.2,3.6,48.0,5.4,2.8,
bookech01,N,230.0,75.0,R,R,0,1,17,26.795,0,0,0,0,34,18,17,7,9,10,1.695,0.0,2.0,0.0,0,58.0,4.0,19,0.0,1.0,,0.0,0.0,0.0,0.0,17.0,9.0,8.5,3.5,4.5,5.0,0.8475,0.0,1.0,0.0,0.0,29.0,2.0,9.5,0.0,0.5,
bowyetr01,N,210.0,75.0,R,R,0,1,8,5.59,0,0,0,0,29,6,10,3,3,12,0.27,0.0,1.0,1.0,0,42.0,5.0,6,0.0,1.0,,,,,,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,inf,,inf,
britoeu01,N,170.0,72.0,L,L,2,4,11,5.52,7,0,0,0,121,24,41,4,23,24,0.546,3.0,3.0,3.0,2,181.0,0.0,24,2.0,2.0,,7.0,0.0,0.0,0.0,121.0,24.0,41.0,4.0,23.0,24.0,0.546,3.0,3.0,3.0,2.0,181.0,0.0,24.0,2.0,2.0,
bulgeja01,N,215.0,76.0,R,R,7,2,125,5.878571429,0,0,0,1,399,64,112,16,75,138,1.627,3.0,8.0,5.0,0,571.0,46.0,68,7.0,4.0,,0.0,0.0,0.0,0.16666666666666666,66.5,10.666666666666666,18.666666666666668,2.6666666666666665,12.5,23.0,0.27116666666666667,0.5,1.3333333333333333,0.8333333333333334,0.0,95.16666666666667,7.666666666666667,11.333333333333334,1.1666666666666667,0.6666666666666666,
bullibr01,N,210.0,76.0,R,R,1,9,26,6.564,10,0,0,0,245,51,98,13,31,54,1.462,3.0,3.0,6.0,0,370.0,5.0,53,3.0,5.0,,2.0,0.0,0.0,0.0,49.0,10.2,19.6,2.6,6.2,10.8,0.2924,0.6,0.6,1.2,0.0,74.0,1.0,10.6,0.6,1.0,
burgoam01,N,235.0,75.0,R,R,8,10,144,4.306666667,1,0,0,20,481,82,160,25,77,156,0.739,5.0,21.0,13.0,5,712.0,63.0,88,4.0,6.0,,0.5,0.0,0.0,10.0,240.5,41.0,80.0,12.5,38.5,78.0,0.3695,2.5,10.5,6.5,2.5,356.0,31.5,44.0,2.0,3.0,
burnsmi01,N,210.0,73.0,R,R,3,5,60,6.0425,8,0,0,0,311,67,129,18,29,75,1.324,5.0,3.0,8.0,0,467.0,20.0,71,3.0,6.0,,2.0,0.0,0.0,0.0,77.75,16.75,32.25,4.5,7.25,18.75,0.331,1.25,0.75,2.0,0.0,116.75,5.0,17.75,0.75,1.5,
burrose01,N,195.0,73.0,L,R,0,0,1,27.0,0,0,0,0,3,3,4,1,0,0,0.571,0.0,0.0,0.0,0,7.0,1.0,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.1,0.0,0.0,0.0571,0.0,0.0,0.0,0.0,0.7,0.1,0.3,0.0,0.0,
campijo01,N,230.0,72.0,R,R,9,7,52,6.048,26,1,0,0,542,85,188,20,48,121,1.473,2.0,2.0,2.0,0,759.0,10.0,93,10.0,6.0,,6.5,0.25,0.0,0.0,135.5,21.25,47.0,5.0,12.0,30.25,0.36825,0.5,0.5,0.5,0.0,189.75,2.5,23.25,2.5,1.5,
cappsma01,N,250.0,74.0,R,R,29,33,444,3.562222222,0,0,0,138,1319,172,439,53,84,319,2.4,24.0,10.0,16.0,0,1821.0,281.0,188,22.0,11.0,,0.0,0.0,0.0,19.714285714285715,188.42857142857142,24.571428571428573,62.714285714285715,7.571428571428571,12.0,45.57142857142857,0.34285714285714286,3.4285714285714284,1.4285714285714286,2.2857142857142856,0.0,260.14285714285717,40.142857142857146,26.857142857142858,3.142857142857143,1.5714285714285714,
carvama01,N,175.0,76.0,R,R,0,2,42,5.92,0,0,0,0,171,33,60,8,23,49,0.64,0.0,4.0,3.0,0,253.0,14.0,34,2.0,3.0,,0.0,0.0,0.0,0.0,85.5,16.5,30.0,4.0,11.5,24.5,0.32,0.0,2.0,1.5,0.0,126.5,7.0,17.0,1.0,1.5,
coffeto01,N,240.0,76.0,R,R,25,18,461,3.987777778,0,0,0,11,1316,200,483,49,138,329,2.493,23.0,18.0,22.0,0,1910.0,108.0,220,15.0,15.0,,0.0,0.0,0.0,1.5714285714285714,188.0,28.571428571428573,69.0,7.0,19.714285714285715,47.0,0.35614285714285715,3.2857142857142856,2.5714285714285716,3.142857142857143,0.0,272.85714285714283,15.428571428571429,31.428571428571427,2.142857142857143,2.142857142857143,
corcoti02,N,205.0,74.0,R,R,5,9,40,5.696666667,17,0,0,0,391,72,128,13,72,78,0.755,6.0,3.0,6.0,1,572.0,9.0,77,1.0,4.0,,8.5,0.0,0.0,0.0,195.5,36.0,64.0,6.5,36.0,39.0,0.3775,3.0,1.5,3.0,0.5,286.0,4.5,38.5,0.5,2.0,
delcama01,N,225.0,74.0,R,R,11,8,298,4.155714286,0,0,0,3,878,129,268,24,135,249,1.737,9.0,2.0,13.0,0,1279.0,52.0,138,12.0,9.0,,0.0,0.0,0.0,0.6,175.6,25.8,53.6,4.8,27.0,49.8,0.34740000000000004,1.8,0.4,2.6,0.0,255.8,10.4,27.6,2.4,1.8,
demarch01,N,210.0,75.0,B,R,1,1,18,7.465,0,0,0,0,68,18,24,7,14,22,0.559,0.0,1.0,2.0,0,107.0,9.0,21,2.0,0.0,,0.0,0.0,0.0,0.0,68.0,18.0,24.0,7.0,14.0,22.0,0.559,0.0,1.0,2.0,0.0,107.0,9.0,21.0,2.0,0.0,
devinjo01,N,235.0,72.0,R,R,8,3,93,5.548,0,0,0,1,265,27,62,3,48,89,1.199,6.0,5.0,3.0,1,371.0,20.0,31,3.0,4.0,,0.0,0.0,0.0,0.16666666666666666,44.166666666666664,4.5,10.333333333333334,0.5,8.0,14.833333333333334,0.19983333333333334,1.0,0.8333333333333334,0.5,0.16666666666666666,61.833333333333336,3.3333333333333335,5.166666666666667,0.5,0.6666666666666666,
esposmi01,N,190.0,72.0,R,R,0,2,3,6.75,3,0,0,0,44,11,21,3,9,5,0.333,1.0,0.0,0.0,0,73.0,0.0,11,1.0,0.0,,inf,,,,inf,inf,inf,inf,inf,inf,inf,inf,,,,inf,,inf,inf,,
florero01,N,190.0,71.0,L,L,1,4,53,2.65,0,0,0,1,168,19,52,6,22,41,0.725,7.0,2.0,0.0,0,237.0,19.0,20,0.0,3.0,,0.0,0.0,0.0,0.5,84.0,9.5,26.0,3.0,11.0,20.5,0.3625,3.5,1.0,0.0,0.0,118.5,9.5,10.0,0.0,1.5,
gassnda01,N,190.0,74.0,R,L,1,0,2,5.87,2,0,0,0,23,5,9,1,1,2,0.281,0.0,0.0,0.0,0,34.0,0.0,7,0.0,1.0,,inf,,,,inf,inf,inf,inf,inf,inf,inf,,,,,inf,,inf,,inf,
hamulti01,N,215.0,74.0,R,L,0,3,39,14.745,0,0,0,0,109,30,43,10,23,36,0.848,2.0,2.0,2.0,1,175.0,14.0,34,1.0,1.0,,0.0,0.0,0.0,0.0,109.0,30.0,43.0,10.0,23.0,36.0,0.848,2.0,2.0,2.0,1.0,175.0,14.0,34.0,1.0,1.0,
hansecr01,N,210.0,78.0,R,R,4,9,95,6.272,0,0,0,3,281,66,98,10,63,70,1.414,2.0,7.0,7.0,0,446.0,28.0,75,5.0,5.0,,0.0,0.0,0.0,0.75,70.25,16.5,24.5,2.5,15.75,17.5,0.3535,0.5,1.75,1.75,0.0,111.5,7.0,18.75,1.25,1.25,
harrije02,N,190.0,73.0,R,R,2,5,14,4.795,8,0,0,0,171,27,51,9,20,26,0.488,2.0,0.0,3.0,0,239.0,2.0,29,0.0,2.0,,8.0,0.0,0.0,0.0,171.0,27.0,51.0,9.0,20.0,26.0,0.488,2.0,0.0,3.0,0.0,239.0,2.0,29.0,0.0,2.0,
hennse01,N,235.0,75.0,R,L,2,10,64,7.185714286,5,0,0,0,251,69,102,15,67,63,2.172,3.0,3.0,5.0,0,415.0,15.0,74,2.0,2.0,,0.625,0.0,0.0,0.0,31.375,8.625,12.75,1.875,8.375,7.875,0.2715,0.375,0.375,0.625,0.0,51.875,1.875,9.25,0.25,0.25,
henslcl01,N,190.0,71.0,R,R,28,34,271,4.218571429,49,1,1,10,1551,230,471,39,239,371,1.7,21.0,13.0,16.0,1,2225.0,60.0,252,23.0,14.0,,7.0,0.14285714285714285,0.14285714285714285,1.4285714285714286,221.57142857142858,32.857142857142854,67.28571428571429,5.571428571428571,34.142857142857146,53.0,0.24285714285714285,3.0,1.8571428571428572,2.2857142857142856,0.14285714285714285,317.85714285714283,8.571428571428571,36.0,3.2857142857142856,2.0,
houltdj01,N,235.0,76.0,R,R,6,11,53,4.67,19,0,0,0,471,87,173,26,59,111,0.556,3.0,2.0,8.0,0,691.0,12.0,93,11.0,6.0,,9.5,0.0,0.0,0.0,235.5,43.5,86.5,13.0,29.5,55.5,0.278,1.5,1.0,4.0,0.0,345.5,6.0,46.5,5.5,3.0,
jamesch03,N,190.0,72.0,L,L,24,19,72,4.962,55,0,0,0,978,164,317,63,132,242,1.3,9.0,5.0,10.0,4,1410.0,3.0,169,21.0,15.0,,9.166666666666666,0.0,0.0,0.0,163.0,27.333333333333332,52.833333333333336,10.5,22.0,40.333333333333336,0.21666666666666667,1.5,0.8333333333333334,1.6666666666666667,0.6666666666666666,235.0,0.5,28.166666666666668,3.5,2.5,
jenksbo01,N,275.0,76.0,R,R,16,20,348,3.802857143,0,0,0,173,1072,140,324,26,123,351,1.744,23.0,19.0,8.0,1,1499.0,286.0,149,16.0,8.0,,0.0,0.0,0.0,28.833333333333332,178.66666666666666,23.333333333333332,54.0,4.333333333333333,20.5,58.5,0.2906666666666667,3.8333333333333335,3.1666666666666665,1.3333333333333333,0.16666666666666666,249.83333333333334,47.666666666666664,24.833333333333332,2.6666666666666665,1.3333333333333333,
johnsjo09,N,250.0,79.0,L,R,58,45,170,3.89,160,4,0,0,2994,377,927,74,338,915,2.362,30.0,33.0,25.0,2,4176.0,1.0,410,47.0,26.0,,20.0,0.5,0.0,0.0,374.25,47.125,115.875,9.25,42.25,114.375,0.29525,3.75,4.125,3.125,0.25,522.0,0.125,51.25,5.875,3.25,
